id	label	nationality	date_of_birth	year_of_birth	image
Q1741643	Kimiya Sato	japan	1989-10-05T00:00:00Z	1989	https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Kimiya_Satō_F3-2011.jpg/200px-Kimiya_Satō_F3-2011.jpg
Q1752331	Masachika Ichimura	japan	1949-01-28T00:00:00Z	1949	"https://upload.wikimedia.org/wikipedia/commons/thumb/6/63/Ichimura_Masachika_from_""The_Man_Who_Invented_Christmas""_at_Opening_Ceremony_of_the_Tokyo_International_Film_Festival_2018_(43801626490).jpg/200px-Ichimura_Masachika_from_""The_Man_Who_Invented_Christmas""_at_Opening_Ceremony_of_the_Tokyo_International_Film_Festival_2018_(43801626490).jpg"
Q1859112	Naomichi Marufuji	japan	1979-09-26T00:00:00Z	1979	https://upload.wikimedia.org/wikipedia/commons/thumb/9/96/Marufuji2.jpg/200px-Marufuji2.jpg
Q1906649	Masaaki Suzuki	japan	1947-04-02T00:00:00Z	1947	https://upload.wikimedia.org/wikipedia/commons/thumb/7/7f/SUZUKI_Masaaki_2010.jpg/200px-SUZUKI_Masaaki_2010.jpg
Q1906668	Masaharu Nakagawa	japan	1950-06-10T00:00:00Z	1950	https://upload.wikimedia.org/wikipedia/commons/thumb/6/6e/Masaharu_Nakagawa.jpg/200px-Masaharu_Nakagawa.jpg
Q1954265	Eitetsu Hayashi	japan	1952-02-02T00:00:00Z	1952	https://upload.wikimedia.org/wikipedia/commons/thumb/3/32/EitetsuHayashi2001-05.jpg/200px-EitetsuHayashi2001-05.jpg
Q1965622	Kentaro Sonoura	japan	1972-06-03T00:00:00Z	1972	https://upload.wikimedia.org/wikipedia/commons/thumb/c/c4/Kentarou_Sonoura.JPG/200px-Kentarou_Sonoura.JPG
Q1969558	Otomo Yoshihide	japan	1959-08-01T00:00:00Z	1959	https://upload.wikimedia.org/wikipedia/commons/thumb/5/5a/Otomo_Yoshihide.jpg/200px-Otomo_Yoshihide.jpg
Q1978757	Hideo Fukui	japan	1977-09-25T00:00:00Z	1977	https://upload.wikimedia.org/wikipedia/commons/thumb/e/e9/Hideo_Fukui_finishing_at_Ironman_70.3_Taiwan_2011.jpg/200px-Hideo_Fukui_finishing_at_Ironman_70.3_Taiwan_2011.jpg
Q1995125	Nobuo Kishi	japan	1959-04-01T00:00:00Z	1959	https://upload.wikimedia.org/wikipedia/commons/thumb/8/83/Nobuo_Kishi_cropped_2_Nobuo_Kishi_20140519.jpg/200px-Nobuo_Kishi_cropped_2_Nobuo_Kishi_20140519.jpg
Q2021449	Yuko Oga	japan	1982-10-17T00:00:00Z	1982	https://upload.wikimedia.org/wikipedia/commons/thumb/c/c6/Ohga_yuko.jpg/200px-Ohga_yuko.jpg
Q2032799	Junko Hiramatsu	japan	1942-11-01T00:00:00Z	1942	https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Junko_Hiramatsu_1963b.jpg/200px-Junko_Hiramatsu_1963b.jpg
Q2058062	Hirofumi Moriyasu	japan	1985-04-23T00:00:00Z	1985	https://upload.wikimedia.org/wikipedia/commons/thumb/a/af/Hirofumi_Moriyasu.jpg/200px-Hirofumi_Moriyasu.jpg
Q2069759	Satoshi Ishii	japan	1986-12-19T00:00:00Z	1986	https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Ishii_Satoshi_2008.jpg/200px-Ishii_Satoshi_2008.jpg
Q2093467	Naoya Shibamura	japan	1982-09-11T00:00:00Z	1982	https://upload.wikimedia.org/wikipedia/commons/thumb/c/cf/Naoyashibamura.JPG/200px-Naoyashibamura.JPG
Q2096212	Kōichi Saitō	japan	1929-02-03T00:00:00Z	1929	https://upload.wikimedia.org/wikipedia/commons/thumb/e/e1/Kōichi_Saitō.jpg/200px-Kōichi_Saitō.jpg
Q2113794	Ryo Kawakita	japan	1978-12-13T00:00:00Z	1978	https://upload.wikimedia.org/wikipedia/commons/thumb/c/ca/Enter_Shikari,_DJ_Pdex,_Maximum_the_Hormone_&_An_Albatross_@_The_Astoria_2(2).jpg/200px-Enter_Shikari,_DJ_Pdex,_Maximum_the_Hormone_&_An_Albatross_@_The_Astoria_2(2).jpg
Q2139869	Yasuhiro Ishimoto	japan	1921-06-14T00:00:00Z	1921	https://upload.wikimedia.org/wikipedia/commons/thumb/3/38/Yasuhiro_Ishimoto_bijutsu-techo_kao_at_the_beginning_of_the_1960s.jpg/200px-Yasuhiro_Ishimoto_bijutsu-techo_kao_at_the_beginning_of_the_1960s.jpg
Q2153610	Yohei Otake	japan	1989-05-02T00:00:00Z	1989	https://upload.wikimedia.org/wikipedia/commons/thumb/9/9f/Yohei_Otake.jpg/200px-Yohei_Otake.jpg
Q2153929	Yasuhiro Matsuda	japan	1965-01-01T00:00:00Z	1965	https://upload.wikimedia.org/wikipedia/commons/thumb/3/36/松田康博20140918.jpg/200px-松田康博20140918.jpg
Q2169229	Norihiro Nishi	japan	1980-05-09T00:00:00Z	1980	https://upload.wikimedia.org/wikipedia/commons/thumb/c/c1/Norihiro_Nishi.jpg/200px-Norihiro_Nishi.jpg
Q2178398	Ryōsuke Ōhashi	japan	1944-02-08T00:00:00Z	1944	https://upload.wikimedia.org/wikipedia/commons/thumb/8/8c/Ryosuke_Ohashi.2.jpg/200px-Ryosuke_Ohashi.2.jpg
Q2211058	Sadanoyama Shinmatsu	japan	1938-02-18T00:00:00Z	1938	https://upload.wikimedia.org/wikipedia/commons/thumb/3/3d/Sadanoyama_Shinmatsu_1961_(01)_Scan10011.JPG/200px-Sadanoyama_Shinmatsu_1961_(01)_Scan10011.JPG
Q2212712	Katsuyoshi Tomori	japan	1954-10-25T00:00:00Z	1954	https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/Tomori.JPG/200px-Tomori.JPG
Q2225818	Naozumi Yamamoto	japan	1932-12-16T00:00:00Z	1932	https://upload.wikimedia.org/wikipedia/commons/thumb/1/1b/Iwaki_and_yamamoto.JPG/200px-Iwaki_and_yamamoto.JPG
Q2255285	Akemi Takada	japan	1955-03-31T00:00:00Z	1955	https://upload.wikimedia.org/wikipedia/commons/thumb/9/98/Akemi_Takada_20090703_Japan_Expo_01.jpg/200px-Akemi_Takada_20090703_Japan_Expo_01.jpg
Q2261010	Takehide Nakatani	japan	1941-07-09T00:00:00Z	1941	https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Takehide_Nakatani_1964.jpg/200px-Takehide_Nakatani_1964.jpg
Q2261698	Tomoko Fuse	japan	1951-01-01T00:00:00Z	1951	https://upload.wikimedia.org/wikipedia/commons/thumb/5/56/Tomoko_Fuse.jpg/200px-Tomoko_Fuse.jpg
Q2280320	Shuichi Abe	japan	1960-12-21T00:00:00Z	1960	https://upload.wikimedia.org/wikipedia/commons/thumb/c/ce/ABE_Syuichi_2011.jpg/200px-ABE_Syuichi_2011.jpg
Q2313459	Hizaki	japan	1979-02-17T00:00:00Z	1979	https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/HIZAKI.jpg/200px-HIZAKI.jpg
Q2330082	Hideaki Takeda	japan	1985-05-22T00:00:00Z	1985	https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Hideaki_Takeda.jpg/200px-Hideaki_Takeda.jpg
Q2344810	Shohachi Ishii	japan	1926-09-20T00:00:00Z	1926	https://upload.wikimedia.org/wikipedia/commons/thumb/f/f8/Shohachi_Ishii_01.jpg/200px-Shohachi_Ishii_01.jpg
Q2360065	Wagner Lopes	japan	1969-01-29T00:00:00Z	1969	https://upload.wikimedia.org/wikipedia/commons/thumb/6/6f/Wagner_Lopes_Nissan_SC_(cropped).jpg/200px-Wagner_Lopes_Nissan_SC_(cropped).jpg
Q2379697	Hosei Norota	japan	1929-10-25T00:00:00Z	1929	https://upload.wikimedia.org/wikipedia/commons/thumb/3/3d/Hosei_Norota.jpg/200px-Hosei_Norota.jpg
Q2379869	Riki Kawara	japan	1937-04-01T00:00:00Z	1937	https://upload.wikimedia.org/wikipedia/commons/thumb/2/25/Tsutomu_Kawara.jpg/200px-Tsutomu_Kawara.jpg
Q2387211	Tomoki Kyoda	japan	1970-01-22T00:00:00Z	1970	https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Tomoki_Kyoda_20090703_Japan_Expo_03.jpg/200px-Tomoki_Kyoda_20090703_Japan_Expo_03.jpg
Q2389164	Takanonami Sadahiro	japan	1971-10-27T00:00:00Z	1971	https://upload.wikimedia.org/wikipedia/commons/thumb/4/45/Takanonami_2015_March.JPG/200px-Takanonami_2015_March.JPG
Q2400277	Tsuyoshi Shinjo	japan	1972-01-28T00:00:00Z	1972	https://upload.wikimedia.org/wikipedia/commons/thumb/4/46/Pbpshinjo.jpg/200px-Pbpshinjo.jpg
Q2471835	Yoshihiko Ōsaki	japan	1939-02-27T00:00:00Z	1939	https://upload.wikimedia.org/wikipedia/commons/thumb/3/32/Yoshihiko_Osaki_1960.jpg/200px-Yoshihiko_Osaki_1960.jpg
Q2483356	Yoshinori Sakai	japan	1945-08-06T00:00:00Z	1945	https://upload.wikimedia.org/wikipedia/commons/thumb/1/1a/Yoshinori_Sakai_1964b.jpg/200px-Yoshinori_Sakai_1964b.jpg
Q2517280	Yoko Matsugane	japan	1982-05-26T00:00:00Z	1982	https://upload.wikimedia.org/wikipedia/commons/thumb/a/aa/Yoko_Matsugane.jpg/200px-Yoko_Matsugane.jpg
Q2525256	Takanori Gomi	japan	1978-09-22T00:00:00Z	1978	https://upload.wikimedia.org/wikipedia/commons/thumb/a/a1/Takanori_Gomi.jpg/200px-Takanori_Gomi.jpg
Q2532765	Takeshi Shudo	japan	1949-08-18T00:00:00Z	1949	https://upload.wikimedia.org/wikipedia/commons/thumb/3/3f/Takeshinoshasin.JPG/200px-Takeshinoshasin.JPG
Q2535466	Saburo Kawabuchi	japan	1936-12-03T00:00:00Z	1936	https://upload.wikimedia.org/wikipedia/commons/thumb/f/f8/Saburo_Kawabuchi_1964.jpg/200px-Saburo_Kawabuchi_1964.jpg
Q2543537	Ryuichi Kawamura	japan	1970-05-20T00:00:00Z	1970	https://upload.wikimedia.org/wikipedia/commons/thumb/b/bd/Ryuichi_&_J_2013.jpg/200px-Ryuichi_&_J_2013.jpg
Q2552636	Mokona	japan	1968-06-16T00:00:00Z	1968	https://upload.wikimedia.org/wikipedia/commons/thumb/2/2a/Mokona_at_Anime_Expo_2006.jpg/200px-Mokona_at_Anime_Expo_2006.jpg
Q2558597	Junichi Tazawa	japan	1986-06-06T00:00:00Z	1986	https://upload.wikimedia.org/wikipedia/commons/thumb/6/6b/20110928-0441_Junichi_Tazawa.jpg/200px-20110928-0441_Junichi_Tazawa.jpg
Q2591873	K.A.Z	japan	1968-10-11T00:00:00Z	1968	https://upload.wikimedia.org/wikipedia/commons/thumb/b/b8/VAMPS_at_Roseland_-_12082013_-_025.jpg/200px-VAMPS_at_Roseland_-_12082013_-_025.jpg
Q2596176	Makoto Aida	japan	1965-10-04T00:00:00Z	1965	https://upload.wikimedia.org/wikipedia/commons/thumb/e/e2/Makoto_Aida_2012.jpg/200px-Makoto_Aida_2012.jpg
Q2601760	Yukiko Miyake	japan	1965-03-05T00:00:00Z	1965	https://upload.wikimedia.org/wikipedia/commons/thumb/6/6e/Yukiko_Miyake_cropped_2_Yukiko_Miyake_20130421_2.jpg/200px-Yukiko_Miyake_cropped_2_Yukiko_Miyake_20130421_2.jpg
Q2675456	Takayuki Aoki	japan	1972-10-26T00:00:00Z	1972	https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Takayuki_Aoki.jpg/200px-Takayuki_Aoki.jpg
Q2727922	Princess Tsuguko of Takamado	japan	1986-03-08T00:00:00Z	1986	https://upload.wikimedia.org/wikipedia/commons/thumb/d/d6/Princess_Tsuguko.JPG/200px-Princess_Tsuguko.JPG
Q2735330	Hidekatsu Shibata	japan	1937-03-25T00:00:00Z	1937	https://upload.wikimedia.org/wikipedia/commons/thumb/6/67/Hidekatsu_Shibata_at_Anime_North_20140711.jpg/200px-Hidekatsu_Shibata_at_Anime_North_20140711.jpg
Q2827751	Ai Miyazato	japan	1985-06-19T00:00:00Z	1985	https://upload.wikimedia.org/wikipedia/commons/thumb/1/1b/2007_LPGA_Championship_-_Ai_Miyazato_(1).jpg/200px-2007_LPGA_Championship_-_Ai_Miyazato_(1).jpg
Q3012186	Daisuke Naito	japan	1974-08-30T00:00:00Z	1974	https://upload.wikimedia.org/wikipedia/commons/thumb/4/41/Daisuke_Naitō,_Oct._2009_(2).jpg/200px-Daisuke_Naitō,_Oct._2009_(2).jpg
Q3025012	Jinsei Shinzaki	japan	1966-12-02T00:00:00Z	1966	https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Jinsei_Shinzaki.jpg/200px-Jinsei_Shinzaki.jpg
Q3028216	Kenji Misumi	japan	1921-03-02T00:00:00Z	1921	https://upload.wikimedia.org/wikipedia/commons/thumb/7/75/Kenji_Misumi.jpg/200px-Kenji_Misumi.jpg
Q3029303	Michiko Maeda	japan	1934-02-27T00:00:00Z	1934	https://upload.wikimedia.org/wikipedia/commons/thumb/9/9c/Onna_Shinjū_Ō_no_Fukushū.jpg/200px-Onna_Shinjū_Ō_no_Fukushū.jpg
Q3032729	DJ Honda	japan	1965-01-01T00:00:00Z	1965	https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/DJ_Honda_-_Deejay_Japan_(35975571580).jpg/200px-DJ_Honda_-_Deejay_Japan_(35975571580).jpg
Q3034753	Shuji Kondo	japan	1978-01-21T00:00:00Z	1978	https://upload.wikimedia.org/wikipedia/commons/thumb/c/cb/Shuji_Kondo.jpg/200px-Shuji_Kondo.jpg
Q3034765	Magnum Tokyo	japan	1973-01-09T00:00:00Z	1973	https://upload.wikimedia.org/wikipedia/commons/thumb/9/9f/Magnum_TOKYO.jpg/200px-Magnum_TOKYO.jpg
Q3041876	Ryuhei Kawada	japan	1976-01-12T00:00:00Z	1976	https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Kawada-Ryuhei-san.JPG/200px-Kawada-Ryuhei-san.JPG
Q3048549	Nagisa Abe	japan	1983-10-31T00:00:00Z	1983	https://upload.wikimedia.org/wikipedia/commons/thumb/7/7f/Nagisa-abe.JPG/200px-Nagisa-abe.JPG
Q3078646	Ken Fujita	japan	1979-08-27T00:00:00Z	1979	https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/Ken_Fujita.jpg/200px-Ken_Fujita.jpg
Q3090822	Fumie Hihara	japan	1975-05-25T00:00:00Z	1975	https://upload.wikimedia.org/wikipedia/commons/thumb/d/d1/Fumie_Hihara_20100501_Japan_Matsuri_01.jpg/200px-Fumie_Hihara_20100501_Japan_Matsuri_01.jpg
Q3108327	Min Tanaka	japan	1945-03-10T00:00:00Z	1945	https://upload.wikimedia.org/wikipedia/commons/thumb/7/7c/MinTanaka.HA2.jpg/200px-MinTanaka.HA2.jpg
Q3119266	Nanako Takushi	japan	1976-03-25T00:00:00Z	1976	https://upload.wikimedia.org/wikipedia/commons/thumb/d/d4/MAXgroup-nana-oct1-2016.jpg/200px-MAXgroup-nana-oct1-2016.jpg
Q3125407	Minako Inoue	japan	1977-12-29T00:00:00Z	1977	https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/MAXgroup-mina-oct1-2016.jpg/200px-MAXgroup-mina-oct1-2016.jpg
Q3133021	Keiichi Hara	japan	1959-07-24T00:00:00Z	1959	https://upload.wikimedia.org/wikipedia/commons/thumb/5/58/Keiichi_Hara_-_Salón_del_Manga_2011.jpg/200px-Keiichi_Hara_-_Salón_del_Manga_2011.jpg
Q3135260	Hideki Ōwada	japan	1969-09-19T00:00:00Z	1969	https://upload.wikimedia.org/wikipedia/commons/thumb/7/7e/Hideki_Owada_20060707_Japan_Expo_01.jpg/200px-Hideki_Owada_20060707_Japan_Expo_01.jpg
Q3136350	Hiroshi Hase	japan	1961-05-05T00:00:00Z	1961	https://upload.wikimedia.org/wikipedia/commons/thumb/4/4b/Hase271007.jpg/200px-Hase271007.jpg
Q3136408	Hiroyuki Takahashi	japan	1957-10-30T00:00:00Z	1957	https://upload.wikimedia.org/wikipedia/commons/thumb/3/33/Hiroyuki_Takahashi.jpg/200px-Hiroyuki_Takahashi.jpg
Q3140528	Hori Jasuo	japan	1941-12-17T00:00:00Z	1941	https://upload.wikimedia.org/wikipedia/commons/thumb/b/b1/2008-04-26_malf_Hori_Jasuo.JPG/200px-2008-04-26_malf_Hori_Jasuo.JPG
Q3182153	Kenji Fukaya	japan	1959-03-12T00:00:00Z	1959	https://upload.wikimedia.org/wikipedia/commons/thumb/4/4e/Fukaya_seidel.jpg/200px-Fukaya_seidel.jpg
Q3189956	Jumpei Kusukami	japan	1987-08-27T00:00:00Z	1987	https://upload.wikimedia.org/wikipedia/commons/thumb/2/24/Jumpei-20171008.jpg/200px-Jumpei-20171008.jpg
Q3194716	Keisuke Ushiro	japan	1986-07-24T00:00:00Z	1986	https://upload.wikimedia.org/wikipedia/commons/thumb/1/10/Keisuke_Ushiro_(cropped).jpg/200px-Keisuke_Ushiro_(cropped).jpg
Q3236273	Michiya Mihashi	japan	1930-11-10T00:00:00Z	1930	https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/三橋美智也.jpg/200px-三橋美智也.jpg
Q3245381	Hiroshi Jofuku	japan	1961-03-21T00:00:00Z	1961	https://upload.wikimedia.org/wikipedia/commons/thumb/f/f6/Hiroshi_Jofuku_2010.jpg/200px-Hiroshi_Jofuku_2010.jpg
Q3245697	Shinya Hatta	japan	1984-05-17T00:00:00Z	1984	https://upload.wikimedia.org/wikipedia/commons/thumb/7/78/Blaublitz_No.5-Shinya_Hatta.jpg/200px-Blaublitz_No.5-Shinya_Hatta.jpg
Q3273170	Yoshiki Fukuyama	japan	1963-09-14T00:00:00Z	1963	https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/JAM_Project_20081031_Chibi_Japan_Expo_054.jpg/200px-JAM_Project_20081031_Chibi_Japan_Expo_054.jpg
Q3275456	Azumi Inoue	japan	1965-02-10T00:00:00Z	1965	https://upload.wikimedia.org/wikipedia/commons/thumb/4/48/Azumi_Inoue_-_Lucca_2017.jpg/200px-Azumi_Inoue_-_Lucca_2017.jpg
Q3297087	Masa Saito	japan	1942-08-07T00:00:00Z	1942	https://upload.wikimedia.org/wikipedia/commons/thumb/6/62/Masa_Saito_vs_Arne_Robertsson,_Tokyo_1964.jpg/200px-Masa_Saito_vs_Arne_Robertsson,_Tokyo_1964.jpg
Q3300574	Hidetoshi Wakui	japan	1983-02-21T00:00:00Z	1983	https://upload.wikimedia.org/wikipedia/commons/thumb/a/a3/Nõmme_Kalju.jpg/200px-Nõmme_Kalju.jpg
Q3303113	Shingo Kumabayashi	japan	1981-06-23T00:00:00Z	1981	https://upload.wikimedia.org/wikipedia/commons/thumb/3/32/Blaublitz_No.10-Shingo_Kumabayashi.jpg/200px-Blaublitz_No.10-Shingo_Kumabayashi.jpg
Q3316207	Misa Uehara	japan	1937-03-26T00:00:00Z	1937	https://upload.wikimedia.org/wikipedia/commons/thumb/5/56/Misa_Uehara_1957_Scan10008.jpg/200px-Misa_Uehara_1957_Scan10008.jpg
Q3342580	Nobuo Sekine	japan	1942-09-19T00:00:00Z	1942	https://upload.wikimedia.org/wikipedia/commons/thumb/a/ab/Phase—Mother_Earth,_1968.jpg/200px-Phase—Mother_Earth,_1968.jpg
Q3363647	Takeo Kawamura	japan	1972-04-30T00:00:00Z	1972	https://upload.wikimedia.org/wikipedia/commons/thumb/e/ed/20130407_Takeo_Kawamura,coach_of_the_Yokohama_DeNA_BayStars,_at_Meiji_Jingu_Stadium.JPG/200px-20130407_Takeo_Kawamura,coach_of_the_Yokohama_DeNA_BayStars,_at_Meiji_Jingu_Stadium.JPG
Q3364286	Sata Isobe	japan	1944-12-19T00:00:00Z	1944	https://upload.wikimedia.org/wikipedia/commons/thumb/c/c5/Sata_Isobe_1964.jpg/200px-Sata_Isobe_1964.jpg
Q3364325	Takashi Mitsukuri	japan	1939-02-19T00:00:00Z	1939	https://upload.wikimedia.org/wikipedia/commons/thumb/f/f7/Takashi_Mitsukuri_1966a.jpg/200px-Takashi_Mitsukuri_1966a.jpg
Q3469336	Sakae Esuno	japan	1973-11-17T00:00:00Z	1973	https://upload.wikimedia.org/wikipedia/commons/thumb/2/22/Sakae_Esuno.jpg/200px-Sakae_Esuno.jpg
Q3474719	Sayaka Shoji	japan	1983-01-30T00:00:00Z	1983	https://upload.wikimedia.org/wikipedia/commons/thumb/e/e2/Sayaka_Shoji_par_Claude_Truong-Ngoc_février_2014.jpg/200px-Sayaka_Shoji_par_Claude_Truong-Ngoc_février_2014.jpg
Q3543490	Hajime Hana	japan	1930-02-09T00:00:00Z	1930	https://upload.wikimedia.org/wikipedia/commons/thumb/e/e4/Hajime_Hana_Studio_Still_from_Ashi_ni_sawatta_onna_1960_Scan10002.jpg/200px-Hajime_Hana_Studio_Still_from_Ashi_ni_sawatta_onna_1960_Scan10002.jpg
Q3544921	Yuki Ninagawa	japan	1960-08-18T00:00:00Z	1960	https://upload.wikimedia.org/wikipedia/commons/thumb/8/8d/YukiNinagwa.jpg/200px-YukiNinagwa.jpg
Q3545942	Hideki Takahashi	japan	1944-02-10T00:00:00Z	1944	https://upload.wikimedia.org/wikipedia/commons/thumb/5/5d/Hideki_Takahashi_1962_(01)_Scan10020.jpg/200px-Hideki_Takahashi_1962_(01)_Scan10020.jpg
Q3546783	Kaoru Yachigusa	japan	1931-01-06T00:00:00Z	1931	https://upload.wikimedia.org/wikipedia/commons/thumb/d/d5/Kaoru_Yachigusa_1955_Scan10005.jpg/200px-Kaoru_Yachigusa_1955_Scan10005.jpg
Q3547917	Anna Ishibashi	japan	1992-07-12T00:00:00Z	1992	"https://upload.wikimedia.org/wikipedia/commons/thumb/8/8e/Ishibashi_Anna_from_""Tremble_All_You_Want""_at_Opening_Ceremony_of_the_Tokyo_International_Film_Festival_2017_(40170543442).jpg/200px-Ishibashi_Anna_from_""Tremble_All_You_Want""_at_Opening_Ceremony_of_the_Tokyo_International_Film_Festival_2017_(40170543442).jpg"
Q3550836	Hatsune Matsushima	japan	1987-11-13T00:00:00Z	1987	https://upload.wikimedia.org/wikipedia/commons/thumb/c/ce/HvqEA.jpg/200px-HvqEA.jpg
Q3573207	Yumeko Mochizuki	japan	1953-01-01T00:00:00Z	1953	https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Yumeko_Mochizuki_892.JPG/200px-Yumeko_Mochizuki_892.JPG
Q3660755	Yasuharu Ōyama	japan	1923-03-13T00:00:00Z	1923	https://upload.wikimedia.org/wikipedia/commons/thumb/6/6e/New_Shogi_Champion_Yasuharu_Oyama_1952_Scan10007.JPG/200px-New_Shogi_Champion_Yasuharu_Oyama_1952_Scan10007.JPG
Q3661643	Katsumi Asaba	japan	1940-03-18T00:00:00Z	1940	https://upload.wikimedia.org/wikipedia/commons/thumb/1/18/Katsumi_Asaba_doing_Nankin_Tamasudare.jpg/200px-Katsumi_Asaba_doing_Nankin_Tamasudare.jpg
Q3738381	Yorihiko Kojima	japan	1941-10-15T00:00:00Z	1941	https://upload.wikimedia.org/wikipedia/commons/thumb/c/cb/The_Global_Energy_Context_Yorihiko_Kojima_(8416366301).jpg/200px-The_Global_Energy_Context_Yorihiko_Kojima_(8416366301).jpg
Q3802386	Isao Nishi	japan	1964-03-11T00:00:00Z	1964	https://upload.wikimedia.org/wikipedia/commons/thumb/d/d6/Isao_Nishi.jpg/200px-Isao_Nishi.jpg
Q3820145	Akira Watanabe	japan	1954-01-01T00:00:00Z	1954	https://upload.wikimedia.org/wikipedia/commons/thumb/9/93/Akira_Watanabe_Circuit_Montgai_1978.jpg/200px-Akira_Watanabe_Circuit_Montgai_1978.jpg
Q3870206	Naoya Kikuchi	japan	1975-08-23T00:00:00Z	1975	https://upload.wikimedia.org/wikipedia/commons/thumb/6/6b/Seibugoalie.jpg/200px-Seibugoalie.jpg
Q3874597	Hideo Fujimoto	japan	1944-06-24T00:00:00Z	1944	https://upload.wikimedia.org/wikipedia/commons/thumb/a/af/Hideo_Fujimoto_1968.jpg/200px-Hideo_Fujimoto_1968.jpg
Q4000014	Tsukuru Hori	japan	1989-11-02T00:00:00Z	1989	https://upload.wikimedia.org/wikipedia/commons/thumb/0/0e/Boulder_Worldcup_Vienna_29-05-2010a_semifinals077_Tsukuru_Hori.jpg/200px-Boulder_Worldcup_Vienna_29-05-2010a_semifinals077_Tsukuru_Hori.jpg
Q4022906	Yoshin Ogata	japan	1948-11-18T00:00:00Z	1948	https://upload.wikimedia.org/wikipedia/commons/thumb/1/1c/OGATA_yoshin.jpg/200px-OGATA_yoshin.jpg
Q4053785	Tokujin Yoshioka	japan	1967-01-20T00:00:00Z	1967	https://upload.wikimedia.org/wikipedia/commons/thumb/8/8e/吉岡徳仁.jpg/200px-吉岡徳仁.jpg
Q4244195	Ai Hashimoto	japan	1996-01-12T00:00:00Z	1996	https://upload.wikimedia.org/wikipedia/commons/thumb/4/47/27th_Tokyo_International_Film_Festival_Ai_Hashimoto_from_Parasyte.jpg/200px-27th_Tokyo_International_Film_Festival_Ai_Hashimoto_from_Parasyte.jpg
Q4262000	Tadahiko Mizuno	japan	1945-01-01T00:00:00Z	1945	https://upload.wikimedia.org/wikipedia/commons/thumb/e/ef/ファイル_Dr._Tadahiko_Mizuno.jpeg/200px-ファイル_Dr._Tadahiko_Mizuno.jpeg
Q4263441	Hirohide Hamashima	japan	1952-01-01T00:00:00Z	1952	https://upload.wikimedia.org/wikipedia/commons/thumb/3/35/Hirohide_Hamashima_2008_Japan.jpg/200px-Hirohide_Hamashima_2008_Japan.jpg
Q4298589	Kenji Miyamoto	japan	1978-11-06T00:00:00Z	1978	https://upload.wikimedia.org/wikipedia/commons/thumb/7/76/Nakako_Tsuzuki_&_Kenji_Miyamoto_2003_NHK_Trophy_(cropped)_-_Kenji_Miyamoto.jpg/200px-Nakako_Tsuzuki_&_Kenji_Miyamoto_2003_NHK_Trophy_(cropped)_-_Kenji_Miyamoto.jpg
Q4311477	Hiroshi Nagakubo	japan	1946-12-14T00:00:00Z	1946	https://upload.wikimedia.org/wikipedia/commons/thumb/7/71/Cup_of_Russia_2010_-_Hiroshi_Nagakubo.jpg/200px-Cup_of_Russia_2010_-_Hiroshi_Nagakubo.jpg
Q4356402	Kazuyoshi Akiyama	japan	1941-01-02T00:00:00Z	1941	https://upload.wikimedia.org/wikipedia/commons/thumb/3/3c/KazuyoshiAkiyama.jpg/200px-KazuyoshiAkiyama.jpg
Q4542703	Ginjiro Sumitani	japan	1987-07-19T00:00:00Z	1987	https://upload.wikimedia.org/wikipedia/commons/thumb/6/64/SL-Ginjiro-Sumitani20110310.jpg/200px-SL-Ginjiro-Sumitani20110310.jpg
Q4662124	Keiichi Inamine	japan	1933-10-14T00:00:00Z	1933	https://upload.wikimedia.org/wikipedia/commons/thumb/9/9c/Keiichi_Inamine.jpg/200px-Keiichi_Inamine.jpg
Q4666022	Abdullah Kobayashi	japan	1976-07-22T00:00:00Z	1976	https://upload.wikimedia.org/wikipedia/commons/thumb/0/0f/Big_Japan_Wrestlings_Abdullah_Kobayashi.jpg/200px-Big_Japan_Wrestlings_Abdullah_Kobayashi.jpg
Q4700606	Akemi Negishi	japan	1934-03-26T00:00:00Z	1934	https://upload.wikimedia.org/wikipedia/commons/thumb/e/e2/Negishi_Akemi.JPG/200px-Negishi_Akemi.JPG
Q4700951	Akihito Fujii	japan	1976-06-18T00:00:00Z	1976	https://upload.wikimedia.org/wikipedia/commons/thumb/5/5d/Fujii_akihito.jpg/200px-Fujii_akihito.jpg
